"","Company","Address1","City","State","lat","long"
"922","Walsh Homeopathics Ltd","2116 Central St","Evanston","IL",42.064358,-87.70245
"923","Sodat Inc","805 Federal St","Camden","NJ",39.944046,-75.116714
"924","Zitomer Pharmacy, Inc.","969 Madison Ave","New York","NY",40.774197,-73.96367
"925","Bell Flavors & Fragrances","500 Academy Dr","Northbrook","IL",42.14448,-87.85683
"926","22Nd Century Technologies Inc.","220 Davidson Ave Ste 118","Somerset","NJ",40.536808,-74.52419
"927","Cleveland Clinic Hospital","6000 W Creek Rd","Independence","OH",41.402287,-81.65498
"928","Clean Remedies Llc","20006 Detroit Rd Ste 203","Rocky River","OH",41.47901,-81.84299
"929","Flint Mclaren","1515 Cal Dr","Davison","MI",43.006016,-83.512596
"930","Pfizer Inc","235 E 42Nd St","New York","NY",40.750416,-73.973595
"931","Bell Flavors And Fragrances, Inc.","500 Academy Dr","Northbrook","IL",42.14448,-87.85683
"932","B.J.K. Inc","750 Park Pl Ste 790","Long Beach","NY",40.59337,-73.661224
"933","Byrd-Watson South 9Th Drug Company","1200 Main Street","Mount Vernon","IL",38.317524,-88.906105
"934","Precision Compounding Pharmacy","665 Middle Neck Rd","Great Neck","NY",40.803944,-73.73555
"935","Ogilvy & Mather Worldwide","350 W Wolf Point Plaza","Chicago","IL",41.88801,-87.63736
"936","Green Thumb Industries Inc.","325 W Huron St Ste 412","Chicago","IL",41.89501,-87.619835
"937","Northshore University Healthsystem","9977 Woods Dr","Skokie","IL",42.061314,-87.76102
"938","J Palazzolo Son, Inc.","36 Lakeville Rd","New Hyde Park","NY",40.73303,-73.68705
"939","Bell Flavors & Fragrances, Inc.","500 Academy Dr","Northbrook","IL",42.14448,-87.85683
"940","Roughneck City Llc","109 S Magnolia Ave","Erick","OK",35.215096,-99.869225
"941","Pharmacy Consulting Service Inc","1300 N Green Ave","Purcell","OK",35.026978,-97.36562
"942","Mymatrixx, Llc","5706 Benjamin Center Dr Suite 103","Tampa","FL",28.004612,-82.541214
"943","Essence Corporation","1101 Brickell Ave","Miami","FL",25.763102,-80.1915
"944","Nature Seen","5954 Stuart Ln","Worthington","OH",40.0866,-83.045456
"945","Eden Enterprises, Inc.","7405 N Oak Park Ave","Niles","IL",42.014915,-87.79392
"946","Fragomen Del Rey Bernsen And Loewy Llp","7 Hanover Sq","New York","NY",40.705513,-74.009056
"947","Nsf International","789 N Dixboro Rd","Ann Arbor","MI",42.28668,-83.67156
"948","Jersey Girl Tie Downs","653 Pleasant Dr","Vineland","NJ",39.46181,-75.01551
"949","Strider Corp","985 Senate Dr","Dayton","OH",39.635162,-84.18408
"950","Medisca Inc.","661 State Route 3 Unit C","Plattsburgh","NY",44.69543,-73.51215
"951","Rite Aid Of New Jersey, Inc.","101 White Horse Pike","Clementon","NJ",39.81235,-74.98502
"952","Life Extension Foundation, Inc.","1100 West Commercial Boulevard","Fort Lauderdale","FL",26.188332,-80.15793
"953","Levelup Inc.","22870 Huron River Drive","Rockwood","MI",42.071938,-83.25461
"954","Cosmetic Dermatology, Inc.","8798 Nw 15Th Street","Miami","FL",25.787508,-80.33877
"955","Origene Technologies, Inc.","6 Taft Ct","Rockville","MD",39.094532,-77.13191
"956","Vitals Medical","160 Chubb Ave Suite 301","Lyndhurst","NJ",40.803944,-74.09754
"957","High Mountain Health","1250 S Plaza Way","Flagstaff","AZ",35.188324,-111.66302
"958","The Joint Corp","16767 N Perimeter Dr Ste 240","Scottsdale","AZ",33.639862,-111.89672
"959","Orange County Medical Clinic Pharmacy","101 S Westmoreland Dr Ste 200","Orlando","FL",28.543884,-81.39318
"960","County Of Okaloosa","101 Chinquapin Dr","Eglin Afb","FL",30.472122,-86.53803
"961","Dedale Pharmacy Inc","531 W Merrick Rd","Valley Stream","NY",40.669952,-73.716415
"962","Little Silver Family Pharmacy","10 Church St","Little Silver","NJ",40.339428,-74.04181
"963","North Shore University Health","2650 Ridge Ave","Evanston","IL",42.064735,-87.68341
"964","Joint Commission","1 Renaissance Boulevard","Oakbrook Terrace","IL",41.847908,-87.98218
"965","Levelup","22870 Huron River Drive","Rockwood","MI",42.071938,-83.25461
"966","Giant Eagle Inc","1207 Mentor Ave","Painesville","OH",41.706013,-81.26915
"967","Okuley'S Pharmacy, Inc.","102 S Main St","Continental","OH",41.09723,-84.26597
"968","Compugen Usa Inc","15400 Calhoun Drive","Rockville","MD",39.10653,-77.14918
"969","Bound Tree Medical, Llc.","5000 Tuttle Crossing Blvd","Dublin","OH",40.076874,-83.12681
"970","High Mountain Health","1250 S Plaza Way","Flagstaff","AZ",35.188324,-111.66302
"971","Van Andel Research Institute","333 Bostwick Avenue North East","Grand Rapids","MI",42.96943,-85.66649
"972","Meijer, Inc.","1223 Phoenix St","South Haven","MI",42.403473,-86.25675
"973","Lush","333 Central Park W","New York","NY",40.789787,-73.966064
"974","Qps, Inc.","5016 Chase Ave","Downers Grove","IL",41.79453,-88.04055
"975","Lonza: A Global Leader In Life Sciences","90 Boroline Rd Ste 1","Allendale","NJ",41.038017,-74.11483
"976","Hometown Pharmacy","60 E 82Nd St","Newaygo","MI",43.404766,-85.799355
"977","Province Brands","7955 S S Cass Ave #114","Darien","IL",41.743885,-87.97359
"978","State Farm Insurance","1 State Farm Plaza","Bloomington","IL",40.47621,-88.955505
"979","Mtv Networks","1515 Broadway","New York","NY",40.75753,-73.985725
"980","Lyfted Distribution & Logistics","308 Civic Ave","Salisbury","MD",38.36781,-75.5734
"981","Buderer Drug Co","633 Hancock St","Sandusky","OH",41.452003,-82.70543
"982","The Drug Shop - Westside Med Mall","4175 N Euclid Ave","Bay City","MI",43.618565,-83.914444
"983","Dome Financial Services Inc","400 Hamilton Rd","Wapakoneta","OH",40.576782,-84.20424
"984","Champlain Valley Physicians Hospital Medical Center","75 Beekman St","Plattsburgh","NY",44.700024,-73.46664
"985","Haworth Apothecary, Inc.","169 Terrace St","Haworth","NJ",40.960255,-73.98942
"986","Automatic Data Processing Inc","1 Adp Boulevard Ms B125","Roseland","NJ",40.8165,-74.30418
"987","Iba Molecular North America, Inc.","110 Clyde Rd","Somerset","NJ",40.48276,-74.51404
"988","Monat Global","3470 Nw 82Nd Ave","Miami","FL",25.738056,-80.32755
"989","Sheralven Enterprises, Inc.","150 Executive Drive","Edgewood","NY",40.774227,-73.29209
"990","Dbpr","8240 Nw 52Nd Ter","Doral","FL",25.819887,-80.33189
"991","Universal Beauty Products Incorporated","500 Wall St","Glendale Heights","IL",41.934757,-88.10103
"992","Jinny Beauty Supply Of New Jersey Llc","2704 Cindel Dr","Cinnaminson","NJ",40.02055,-74.98094
"993","Don Coody Pharmacy, Inc.","7530 Nw 23Rd St Ste B","Bethany","OK",35.493324,-97.646225
"994","My Tobacconist Inc","9847 E Fern St","Miami","FL",25.605736,-80.34984
"995","Giant Eagle Pharmacy","48 Vienna Ave","Niles","OH",41.18361,-80.75902
"996","Procare Rx Puerto Rico, Llc","3891 Commerce Pkwy","Hollywood","FL",25.97759,-80.28144
"997","Wyoming Pharmacy","8936 Tireman St","Detroit","MI",42.351746,-83.15646
"998","Jupiter Medical Center, Inc.","1210 South Old Dixie Highway","Jupiter","FL",26.92424,-80.09448
"999","Florida Department Of H","900 S Us Highway 1","Jupiter","FL",26.926247,-80.076805
"1000","Hci Alternatives","628 E Adams St","Springfield","IL",39.800552,-89.647446
"1001","Mercy Health System","301 Saint Paul Place","Baltimore","MD",39.292347,-76.61405
"1002","Chem Rx Corporation","750 Park Place","Long Beach","NY",40.59337,-73.661224
"1003","Edleez Tobacco Inc","1475 Western Ave","Albany","NY",42.681587,-73.839134
"1004","Neel Sagar Corporation","230 W Monroe St Lbby 1","Chicago","IL",41.88066,-87.63431
"1005","Greenco Cannabis Marketing","457 Wards Corner Rd","Loveland","OH",39.222183,-84.283775
"1006","Cannabis Health And Wellness Center","3117 Spring Glen Rd Ste 407","Jacksonville","FL",30.293798,-81.609764
"1007","Byrd-Watson South 9Th Drug Co.","1200 Main Street","Mount Vernon","IL",38.317524,-88.906105
"1008","Automatic Data Processing, Inc","1 Adp Boulevard","Roseland","NJ",40.8165,-74.30418
"1009","Atlantic Cigar Company","691 Schirra Dr","Oradell","NJ",40.966354,-74.033936
"1010","Vogler Jr, Ronald Ray","545 Mccann Rd","West Union","OH",38.817493,-83.63373
"1011","Compania Panamena De Aviacion, Sa","6205 Blue Lagoon Dr Ste 200","Miami","FL",25.783129,-80.295555
"1012","Parsippany Pharmacy Llc","53 Leah Way","Parsippany","NJ",40.854706,-74.406586
"1013","Catalent Pharma Solutions","14 Schoolhouse Rd","Somerset","NJ",40.528515,-74.55291
"1014","Adventist Health System","671 Winyah Drive","Orlando","FL",28.576641,-81.3685
"1015","Bob'S Candy Service Inc","1119 W 9Th St","Yankton","SD",42.87754,-97.41151
"1016","Underwriters Laboratories Inc.","333 Pfingsten Rd","Northbrook","IL",42.144997,-87.848274
"1017","S M S Pharmacy Corp","101 Sherman Ave Frnt 9","New York","NY",40.863636,-73.92583
"1018","Bucanero Cigars, Inc.","2521 W Palm Dr","Tampa","FL",27.923773,-82.48745
"1019","Diamond Packaging, Inc.","111 Commerce Dr","Rochester","NY",43.080784,-77.64692
"1020","Hi-Health Corporation","7428 E Karen Dr","Scottsdale","AZ",33.62418,-111.91727
"1021","731 Pharmacy Corp.","691 Columbus Ave","New York","NY",40.791367,-73.9686
"1022","Sc Choice Management Corp","146 Rock Hill Dr","Rock Hill","NY",41.62827,-74.60295
"1023","Genovese Joblove & Battista, P.A.","100 Se 2 St., #4400","Miami","FL",25.770897,-80.13331
"1024","Halo Cigs","231 W Parkway Ste 1","Pompton Plains","NJ",40.980267,-74.31149
"1025","Gbmc Healthcare","12221 Tullamore Rd # 3","Lutherville Timonium","MD",39.4587,-76.66533
"1026","American Dental Association","303 East Chicago Avenue","Chicago","IL",41.896782,-87.62036
"1027","Capital District Physicians Health Plan, Inc.","2480 Pennington Rd #108","Pennington","NJ",40.306103,-74.78486
"1028","Essence Corp.","1221 Brickell Ave Ste 2100","Miami","FL",25.761925,-80.19181
"1029","Neogen Corporation","620 Lesher Pl","Lansing","MI",42.739353,-84.539345
"1030","Busy Corner Buggies Llc","40080 Busy Corner Rd","Leonardtown","MD",38.37382,-76.687485
"1031","Rite Aid Of Ohio, Inc.","130 S Detroit St","Kenton","OH",40.646812,-83.609314
"1032","Jatala Inc","191 Main St","Little Ferry","NJ",40.851795,-74.04093
"1033","Gar Wood Securities, Llc.","440 South Lasalle Street Suite 2201","Chicago","IL",41.87637,-87.63176
"1034","Gar Wood Securities, Llc","440 South Lasalle Street Suite 2201","Chicago","IL",41.87637,-87.63176
"1035","Garland, Inc.","4700 N Red Oak Rd","Lewiston","MI",44.81834,-84.31335
"1036","Acreage Holdings Inc","366 Madison Ave 11Th Fl","New York","NY",40.713436,-73.98184
"1037","Seneca Nation Of Indians","50 Iroquois Dr","Salamanca","NY",42.160988,-78.73676
"1038","General Electric Company","920 E Fort Ave","Baltimore","MD",39.27157,-76.601074
"1039","Mountain Oak Vapors","1954 W State Road 426","Oviedo","FL",28.68662,-81.161446
"1040","Cuenca Cigars, Inc.","1928 Harrison St Ste B","Hollywood","FL",26.010513,-80.145615
"1041","Glasgo Drugs Inc","849 Smith Rd","Ashland","OH",40.857975,-82.32866
"1042","Home Health Care Services, Inc.","710 Grand Ave","Yazoo City","MS",32.856968,-90.40433
"1043","Diamond Contract Manufacturing Llc","111 Commerce Drive","Rochester","NY",43.080784,-77.64692
"1044","Elmwood Park Fire Department","182 Market St","Elmwood Park","NJ",40.900936,-74.123764
"1045","Dosatron International, Inc.","2090 Sunnydale Blvd","Clearwater","FL",27.987078,-82.75114
"1046","Kettering Adventist Healthcare","3535 Southern Blvd","Dayton","OH",39.69842,-84.1905
"1047","Community Care Physicians","711 Troy Schenectady Rd","Latham","NY",42.756382,-73.77683
"1048","Lush Habitats, Inc.","10340 Sw 28Th St","Miami","FL",25.743307,-80.362404
"1049","New Vape Llc","711 N Railroad Ave","Boynton Beach","FL",26.53274,-80.059074
"1050","Levelup Inc.","22870 Huron River Drive","Rockwood","MI",42.071938,-83.25461
"1051","Windmill Health Products","10 Henderson Dr","West Caldwell","NJ",40.85922,-74.302734
"1052","Natur-Tyme","5898 Bridge St","East Syracuse","NY",43.056072,-76.066696
"1053","Ing Financial Holdings Corp","1133 Avenue Of The Americas","New York","NY",40.755962,-73.98331
"1054","Excelligence Learning C","6746 Stuart Ave","Jacksonville","FL",30.317537,-81.75831
"1055","United Healthcare Services Inc","1375 North Van Rd","Holly","MI",42.8688,-83.531815
"1056","Cvs Revco D.S., Inc.","1465 Oakland Park Ave","Columbus","OH",40.031796,-82.97428
"1057","S&H New York Children, Inc.","839 Broadway Brooklyn","Brooklyn","NY",40.699028,-73.93887
"1058","Dr Brandt Skincare","8798 Nw 15Th St","Doral","FL",25.787508,-80.33877
"1059","Dizpot","2430 W Mission Ln Suite 6","Phoenix","AZ",33.56918,-112.11096
"1060","Mckesson Pharmacy Systems Llc","4033 Tampa Rd","Oldsmar","FL",28.035597,-82.65416
"1061","Walgreens Boots Alliance Inc","108 Wilmot Rd","Deerfield","IL",42.156742,-87.86737
"1062","Allen'S Medical Pharmacy Inc","215 Eastern Ave","Chillicothe","OH",39.32711,-82.9715
"1063","Pride Industries Inc.","6956 Commercial Ave","Billings","MT",45.731827,-108.594406
"1064","Lehi Valley Trading Company, Inc.","4955 E Mckellips Rd","Mesa","AZ",33.451843,-111.724365
"1065","Szs Inc","1251 Lawrence Rd","Trenton","NJ",40.266075,-74.74173
"1066","Fresh, Inc.","159 Columbus Ave Frnt 1","New York","NY",40.774323,-73.98103
"1067","Compania Panamena De Aviacion, S.A.","6205 Blue Lagoon Dr Ste 200","Miami","FL",25.783129,-80.295555
"1068","Michigan Pharmacist Assn","408 Kalamazoo Plaza","Lansing","MI",42.729397,-84.54825
"1069","Bucanero Cigars, Inc.","2521 W Palm Dr","Tampa","FL",27.923773,-82.48745
"1070","Spirit Apothecary Botanicals &","664 Broadway Ave","Bedford","OH",41.392006,-81.536095
"1071","Rx Express Prescription Service Inc","1842 E Jericho Tpke Unit 1","Huntington","NY",40.83438,-73.337494
"1072","Joint Commission On Accredit","1 Renaissance Blvd","Oakbrook Terrace","IL",41.847908,-87.98218
"1073","Advance Care Pharmacy","420 W 5Th Ave","Flint","MI",43.02133,-83.70017
"1074","Paul'S Pharmacy, Inc","803 Lincoln Ave","Holland","MI",42.7672,-86.09716
"1075","Mymatrixx, Llc","5706 Benjamin Center Dr Suite 103","Tampa","FL",28.004612,-82.541214
"1076","Acariahealth","6923 Lee Vista Blvd","Orlando","FL",28.466124,-81.28778
"1077","Merchants Benefit Administration, Inc.","13840 N Northsight Blvd","Scottsdale","AZ",33.61184,-111.89561
"1078","Sunday Goods & The Pharm","110 Boggs Ln Ste 289","Cincinnati","OH",39.284546,-84.470795
"1079","Laurel North Discount Pharmacy Inc","3160 Audubon Dr","Laurel","MS",31.729067,-89.13887
"1080","The Harvard Drug, Group. Llc","31778 Enterprise Drive","Livonia","MI",42.369648,-83.35751
"1081","Flint Mclaren","1515 Cal Dr","Davison","MI",43.006016,-83.512596
"1082","Diamond Packaging, Inc.","111 Commerce Drive","Rochester","NY",43.080784,-77.64692
"1083","Community Care Physicians Pc","1801 6Th Ave","Troy","NY",42.730965,-73.686516
"1084","Aramsco, Inc.","1480 Grandview Ave","Paulsboro","NJ",39.832516,-75.20363
"1085","Jewel-Osco","6107 S Archer Ave","Chicago","IL",41.79433,-87.77135
"1086","Aroma Tech","140 Centennial Ave","Piscataway","NJ",40.542057,-74.498535
"1087","Meijer","1997 E Beltline Ave Ne","Grand Rapids","MI",42.99834,-85.59049
"1088","Babor Cosmetics America Corporation","580 Village Blvd Ste 140","West Palm Beach","FL",26.713469,-80.09856
"1089","Sc Choice Management Corp","146 Rock Hill Dr","Rock Hill","NY",41.62827,-74.60295
"1090","M T V Networks","1515 Broadway Fl 31L","New York","NY",40.75753,-73.985725
"1091","Highlanders Distribution","5800 Lakewood Ranch Blvd N","Sarasota","FL",27.382544,-82.43249
"1092","Apotheca Llc","36079 Maple Dr","North Ridgeville","OH",41.385944,-82.0193
"1093","Compania Panamena De Aviacion, Sa","6205 Blue Lagoon Dr Ste 200","Miami","FL",25.783129,-80.295555
"1094","Flask","743 Pierce Rd","Clifton Park","NY",42.89659,-73.78753
"1095","Jupiter Medical Ctr Imaging","2055 Military Trl","Jupiter","FL",26.916008,-80.10226
"1096","Avella Specialty Pharmacy","1606 W Whispering Wind Drive Floor 2","Phoenix","AZ",33.710503,-112.09384
"1097","Sc Choice Management Corp","146 Rock Hill Dr","Rock Hill","NY",41.62827,-74.60295
"1098","Harvard Drug, Group. Llc","31778 Enterprise Dr","Livonia","MI",42.369648,-83.35751
"1099","Wuis Value Drugs Inc","08337 M 140 Ste 2","South Haven","MI",42.387268,-86.26892
"1100","Greenbelt Consumer Cooperative","121 Centerway","Greenbelt","MD",39.000473,-76.87712
"1101","Mendocino Group Cannabis Branding","992 S 2Nd St","Ronkonkoma","NY",40.79874,-73.11128
"1102","Trane Company","Trsne/Webco 1 Centennial Ave Ste 101","Piscataway","NJ",40.539974,-74.502014
"1103","Ibd , Ltd.","24 Hudson St","Kinderhook","NY",42.39357,-73.69625
"1104","Berrien County Government","811 Port Street,","Saint Joseph","MI",42.11027,-86.47874
"1105","Nalco Company Llc","1601 W Diehl Rd","Naperville","IL",41.799107,-88.199585
"1106","Hi-Health Supermart Corporation","5000 S Arizona Mills Cir # 145","Tempe","AZ",33.380745,-111.96702
"1107","Generation Pharmacy Group Llc","85 Fulton St Unit 9A","Boonton","NJ",40.912697,-74.39211
"1108","Renature Skin Care, Inc.","333 Hudson St","New York","NY",40.727043,-74.00737
"1109","Choice Hotels International","10750 Columbia Pike","Silver Spring","MD",39.03217,-77.00401
"1110","Berrien County Parks & Rec","3038 Adams Rd","Niles","MI",41.765583,-86.26481
"1111","Hi-Health Corporation","7428 East Karen Drive #200","Scottsdale","AZ",33.62418,-111.917274
"1112","Dabs","19 Overington Ave","Clementon","NJ",39.796276,-74.978294
"1113","Jupiter Medical Center","1210 S Old Dixie Hwy","Jupiter","FL",26.966036,-80.091736
"1114","Beauty Bridge, Inc.","95 Park Ave","Nutley","NJ",40.81098,-74.14377
"1115","Cigar Box Llc","409 Stone Wood Dr","Broken Arrow","OK",36.074528,-95.7952
"1116","Van Andel Institute","333 Bostwick Ave N.E","Grand Rapids","MI",42.96943,-85.66649
"1117","Cheek & Scott Drugs, Inc.","1520 Ohio Ave S","Live Oak","FL",30.282711,-82.98773
"1118","Mt Baker Vapor, Llc","4049 E Presidio St Ste 101","Mesa","AZ",33.472794,-111.74345
"1119","Novo Nordisk Inc","100 College Rd W Ste 200","Princeton","NJ",40.341694,-74.66631
"1120","Nature America, Inc.","75 Varick Street","New York","NY",40.723473,-74.00617
"1121","Fuzion Vapor Llc","3400 Agricultural Center Dr","Saint Augustine","FL",29.911297,-81.41462
"1122","Don Coody Pharmacy Inc","7530 Nw 23Rd St Ste B","Bethany","OK",35.493324,-97.646225
"1123","Capital Health Regional Medical Center","750 Brunswick Ave","Trenton","NJ",40.236065,-74.75274
"1124","Michigan Pharmacists Assn","408 Kalamazoo Plz","Lansing","MI",42.729397,-84.54825
"1125","Ridgewood Medical Media L.L.C.","30 Garber Sq","Ridgewood","NJ",40.980305,-74.12162
